elasticsearch_1  | Created elasticsearch keystore in /usr/share/elasticsearch/config/elasticsearch.keystore
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:24,992Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [logs-elastic_agent.endpoint_security] for index patterns [logs-elastic_agent.endpoint_security-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,068Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [logs-elastic_agent.filebeat] for index patterns [logs-elastic_agent.filebeat-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,154Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [logs-elastic_agent.fleet_server] for index patterns [logs-elastic_agent.fleet_server-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,220Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-elastic_agent.fleet_server] for index patterns [metrics-elastic_agent.fleet_server-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,286Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [logs-elastic_agent.heartbeat] for index patterns [logs-elastic_agent.heartbeat-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,346Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-elastic_agent.heartbeat] for index patterns [metrics-elastic_agent.heartbeat-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,420Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-elastic_agent.filebeat] for index patterns [metrics-elastic_agent.filebeat-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,475Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-elastic_agent.elastic_agent] for index patterns [metrics-elastic_agent.elastic_agent-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,528Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [logs-elastic_agent.metricbeat] for index patterns [logs-elastic_agent.metricbeat-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,590Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-elastic_agent.metricbeat] for index patterns [metrics-elastic_agent.metricbeat-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,644Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [logs-elastic_agent] for index patterns [logs-elastic_agent-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,699Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [logs-elastic_agent.packetbeat] for index patterns [logs-elastic_agent.packetbeat-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,768Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-elastic_agent.osquerybeat] for index patterns [metrics-elastic_agent.osquerybeat-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,821Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [logs-elastic_agent.osquerybeat] for index patterns [logs-elastic_agent.osquerybeat-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:25,876Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-elastic_agent.packetbeat] for index patterns [metrics-elastic_agent.packetbeat-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:26,233Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [metrics-system.fsstat@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:26,340Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [metrics-system.cpu@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:26,489Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [metrics-system.load@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:26,570Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [metrics-system.memory@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:26,637Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [metrics-system.process.summary@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:26,704Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [logs-system.application@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:26,773Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [metrics-system.diskio@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:26,837Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [logs-system.security@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:26,903Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [logs-system.system@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:26,970Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [metrics-system.uptime@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,033Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [metrics-system.process@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,098Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [logs-system.auth@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,166Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [metrics-system.filesystem@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,228Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [metrics-system.network@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,290Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [metrics-system.socket_summary@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,357Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [metrics-system.core@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,425Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding component template [logs-system.syslog@custom]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,504Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-system.fsstat] for index patterns [metrics-system.fsstat-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,591Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-system.cpu] for index patterns [metrics-system.cpu-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,670Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-system.load] for index patterns [metrics-system.load-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,738Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-system.memory] for index patterns [metrics-system.memory-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,808Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-system.process.summary] for index patterns [metrics-system.process.summary-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,885Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [logs-system.application] for index patterns [logs-system.application-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:27,955Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-system.diskio] for index patterns [metrics-system.diskio-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:28,064Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [logs-system.security] for index patterns [logs-system.security-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:28,153Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [logs-system.system] for index patterns [logs-system.system-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:28,236Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-system.uptime] for index patterns [metrics-system.uptime-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:28,319Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-system.process] for index patterns [metrics-system.process-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:28,402Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [logs-system.auth] for index patterns [logs-system.auth-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:28,498Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-system.filesystem] for index patterns [metrics-system.filesystem-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:28,602Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-system.network] for index patterns [metrics-system.network-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:28,743Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-system.socket_summary] for index patterns [metrics-system.socket_summary-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:28,841Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [metrics-system.core] for index patterns [metrics-system.core-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:28,924Z", "level": "INFO", "component": "o.e.c.m.MetadataIndexTemplateService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "adding index template [logs-system.syslog] for index patterns [logs-system.syslog-*]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:31,382Z", "level": "INFO", "component": "o.e.c.m.MetadataMappingService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.kibana_7.15.0_001/L_D-eUx5RACpUd8Gth2HMw] update_mapping [_doc]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:32,333Z", "level": "INFO", "component": "o.e.c.m.MetadataMappingService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.kibana_7.15.0_001/L_D-eUx5RACpUd8Gth2HMw] update_mapping [_doc]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:33,503Z", "level": "INFO", "component": "o.e.c.m.MetadataMappingService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.kibana_7.15.0_001/L_D-eUx5RACpUd8Gth2HMw] update_mapping [_doc]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:37,757Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.fleet-enrollment-api-keys-7] creating index, cause [auto(bulk api)], templates [], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:37,759Z", "level": "INFO", "component": "o.e.c.r.a.AllocationService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "updating number_of_replicas to [0] for indices [.fleet-enrollment-api-keys-7]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:37,832Z", "level": "INFO", "component": "o.e.c.r.a.AllocationService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "Cluster health status changed from [YELLOW] to [GREEN] (reason: [shards started [[.fleet-enrollment-api-keys-7][0]]]).", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:38,953Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.fleet-policies-7] creating index, cause [auto(bulk api)], templates [], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:38,955Z", "level": "INFO", "component": "o.e.c.r.a.AllocationService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "updating number_of_replicas to [0] for indices [.fleet-policies-7]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:39,053Z", "level": "INFO", "component": "o.e.c.r.a.AllocationService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "Cluster health status changed from [YELLOW] to [GREEN] (reason: [shards started [[.fleet-policies-7][0]]]).", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:45,670Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.fleet-agents-7] creating index, cause [auto(bulk api)], templates [], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:45,672Z", "level": "INFO", "component": "o.e.c.r.a.AllocationService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "updating number_of_replicas to [0] for indices [.fleet-agents-7]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:45,742Z", "level": "INFO", "component": "o.e.c.r.a.AllocationService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "Cluster health status changed from [YELLOW] to [GREEN] (reason: [shards started [[.fleet-agents-7][0]]]).", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:50,678Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.fleet-servers-7] creating index, cause [auto(bulk api)], templates [], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:50,680Z", "level": "INFO", "component": "o.e.c.r.a.AllocationService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "updating number_of_replicas to [0] for indices [.fleet-servers-7]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:50,752Z", "level": "INFO", "component": "o.e.c.r.a.AllocationService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "Cluster health status changed from [YELLOW] to [GREEN] (reason: [shards started [[.fleet-servers-7][0]]]).", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:51,832Z", "level": "INFO", "component": "o.e.c.m.MetadataCreateIndexService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "[.fleet-policies-leader-7] creating index, cause [auto(bulk api)], templates [], shards [1]/[1]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:51,834Z", "level": "INFO", "component": "o.e.c.r.a.AllocationService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "updating number_of_replicas to [0] for indices [.fleet-policies-leader-7]", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
elasticsearch_1  | {"type": "server", "timestamp": "2021-09-08T14:08:51,914Z", "level": "INFO", "component": "o.e.c.r.a.AllocationService", "cluster.name": "docker-cluster", "node.name": "013f5d6c2ef8", "message": "Cluster health status changed from [YELLOW] to [GREEN] (reason: [shards started [[.fleet-policies-leader-7][0]]]).", "cluster.uuid": "1VPmRPFYTe6-2YrBS2HhGA", "node.id": "StdLjr0dQAWqupR_nuGQRA"  }
